file_idx,event_idx,gen_particle_idx,eta,phi,pt,vx,vy,vz,sum_e,sum_e_minus_pt,Q2,x,y
0,734,1,-6.895003795624,-2.719693660736,1.57881128788,0.0,0.0,0.0,5.429635291578,5.03426855263,3.070219516754,1.5454876e-05,0.188121467829
0,735,1,-6.806444168091,2.951987504959,2.096696376801,0.0,0.0,0.0,4.457697895389,8.699533758805,4.454874992371,0.000319943705,0.013185494579
0,736,1,-7.257867336273,-0.803639769554,1.332280397415,0.0,0.0,0.0,3.04828935888,4.913159342168,1.802374601364,0.000112258669,0.015204061754
0,737,6,-6.24989938736,-1.274142146111,3.550224065781,0.0,0.0,0.0,7.219414763518,8.566243789224,13.160130500793,0.000294950529,0.042251825333
0,738,1,-7.087112426758,0.006432641763,1.588241457939,0.0,0.0,0.0,3.929308130175,4.344202228146,2.548730373383,0.000234615931,0.010287286714
0,739,38,-6.550164699554,-2.216172933578,2.65233540535,0.0,0.0,0.0,12.447789101256,21.406138859228,7.281640052795,0.000203480915,0.033887535334
0,740,1,-6.841349124908,3.128250598907,1.690239667892,0.0,0.0,0.0,4.368541670179,3.583773509684,3.468082427979,1.863587e-05,0.176227703691
0,741,37,-6.56766462326,1.561911940575,2.126258134842,0.0,0.0,0.0,10.701610577813,10.384206147578,5.736100196838,2.5641677e-05,0.211838424206
0,742,2,-5.834773540497,2.121083498001,4.384196281433,0.0,0.0,0.0,3.226724340257,1.364646299649,24.613945007324,0.000106386171,0.219094008207
0,743,7,-6.647683143616,0.971562743187,2.456168889999,0.0,0.0,0.0,7.438436957159,14.1413288386,6.116560459137,0.000422793557,0.013699773699
0,744,7,-7.357626438141,2.030346155167,1.156632781029,0.0,0.0,0.0,1.531259447229,0.372710635942,1.416185379028,2.4229063e-05,0.055350039154
0,745,4,-7.336748123169,-0.780063509941,1.235117077827,0.0,0.0,0.0,6.064363465131,7.277692755881,1.544187903404,0.000120921388,0.012092928402
0,746,1,-7.373602867126,-1.853521585464,1.162324547768,0.0,0.0,0.0,0.650713376735,1.288835213421,1.400598049164,3.7452639e-05,0.035413227975
0,747,2,-7.541943073273,-1.453387975693,1.00422513485,0.0,0.0,0.0,1.28083747735,2.269342603616,1.02260518074,7.0047572e-05,0.01382449735
0,748,1,-6.7279920578,-2.735841751099,1.792706370354,0.0,0.0,0.0,1.401137589364,2.776552553169,4.119841575623,1.7739672e-05,0.219922333956
0,749,5,-7.092723846436,-0.02719537355,1.450216054916,0.0,0.0,0.0,5.809513160861,4.798815639338,2.314211845398,2.4026089e-05,0.091212525964
0,750,2,-6.236058712006,2.887634754181,2.763783454895,0.0,0.0,0.0,3.219698129364,1.425923193862,10.387701034546,3.7167782e-05,0.26465934515
0,751,1,-6.310639381409,1.794069647789,2.394950151443,0.0,0.0,0.0,3.604030406527,3.583061077636,8.354526519775,2.5239788e-05,0.313451647758
0,752,1,-6.705729961395,-2.402449131012,2.035072088242,0.0,0.0,0.0,0.822647429013,1.350778318074,4.782110214233,3.3805871e-05,0.133955925703
