file_idx,event_idx,gen_particle_idx,eta,phi,pt,vx,vy,vz,sum_e,sum_e_minus_pz,Q2,x,y
2,711,24,-4.793441295624,1.533082723618,12.795907974243,0.0,0.0,0.0,4.559385634026,6.619627979241,203.520065307617,0.000985897379,0.19548343122
2,712,1,-4.188882827759,-2.31520318985,16.02484703064,0.0,0.0,0.0,4.413826669116,3.660059539339,466.537292480469,0.00098270399,0.449570804834
2,713,49,-4.721300125122,-2.77538728714,12.791675567627,0.0,0.0,0.0,10.27255628354,19.137941094282,218.672454833984,0.000822623027,0.251725763083
2,714,23,-4.666896343231,-2.735958099365,17.392408370972,0.0,0.0,0.0,34.124744978562,63.197517426769,313.945007324219,0.008152104914,0.036468531936
2,715,28,-4.832503318787,1.77002954483,10.032011985779,0.0,0.0,0.0,20.445831699939,39.260619058329,153.447448730469,0.000422249344,0.344132065773
2,716,55,-3.523460149765,2.670696973801,19.790130615234,0.0,0.0,0.0,70.693005830675,100.794985046529,1120.806396484375,0.001631452935,0.650564730167
2,717,22,-4.869255542755,0.506786704063,12.159374237061,0.0,0.0,0.0,1.451058112139,2.509301069584,179.275756835938,0.000968494569,0.175290673971
2,718,30,-4.487253189087,2.554698228836,19.518869400024,0.0,0.0,0.0,52.474137183315,98.262718754616,421.664123535156,0.004139133729,0.096469864249
2,719,48,-4.387972831726,2.686639070511,23.407518386841,0.0,0.0,0.0,29.715262337036,27.642532632243,558.449829101562,0.028025189415,0.018869919702
2,720,22,-4.237823963165,-1.97476708889,26.162504196167,0.0,0.0,0.0,37.165738859502,69.899483327926,725.298767089844,0.012203180231,0.056283142418
2,721,18,-4.0733294487,-0.373176306486,28.837955474854,0.0,0.0,0.0,74.590962415625,143.609967008853,942.412658691406,0.007591641974,0.117554657161
2,722,41,-4.869069576263,3.136334657669,8.532181739807,0.0,0.0,0.0,7.441434768637,6.074802039494,125.820465087891,0.00028273405,0.421412736177
2,723,5,-4.224013805389,-3.050862312317,24.243574142456,0.0,0.0,0.0,114.653286673854,221.643058711349,681.44677734375,0.004693295341,0.137495517731
2,724,1,-4.697338104248,-3.096276521683,7.072601318359,0.0,0.0,0.0,8.491166508898,10.652536294845,123.837577819824,0.000196738576,0.596070170403
2,725,38,-5.162178993225,2.732695102692,9.837629318237,0.0,0.0,0.0,13.522967807531,23.437772710757,108.214614868164,0.000969716872,0.105675771832
2,726,81,-4.5562915802,-1.289480209351,8.906317710876,0.0,0.0,0.0,20.57689241742,39.587011567841,179.567245483398,0.000304598012,0.55825740099
